stfdem,trstprt,political_efficacy_index,social_trust_index,hincfel,lrscale,eduyrs,agea,gndr,vote_clean,vote_binary,political_efficacy_index_z,social_trust_index_z,hincfel_z,lrscale_z,eduyrs_z,agea_z,gender_numeric,cluster,connection_profile
8.0,6.0,3.0,5.666666666666667,2.0,4.0,14.0,55.0,2.0,Did not vote,0,0.6757928778571621,0.026647433606003672,0.6688668369168803,-0.3055196473792817,-0.22821989564335046,0.13910724251679257,2.0,2,Disengaged non-voters
3.0,2.0,2.5,7.333333333333333,1.0,8.0,14.0,71.0,2.0,Voted,1,-0.024016387079963866,1.064388998941671,-0.8684841111860602,1.9546687117276642,-0.22821989564335046,1.0349492036857768,2.0,0,At-risk democratic participants
5.0,5.0,2.75,7.0,1.0,1.0,12.0,25.0,1.0,Voted,1,0.3258882453885992,0.8568406858745377,-0.8684841111860602,-2.0006609167094913,-0.8294271255193882,-1.540596434675053,1.0,1,Connected democratic core
3.0,4.0,1.75,5.0,2.0,3.0,14.0,66.0,2.0,Voted,1,-1.0737302844856529,-0.3884491925282636,0.6688668369168803,-0.8705667371560182,-0.22821989564335046,0.7549985908204692,2.0,0,At-risk democratic participants
7.0,5.0,2.75,4.0,1.0,4.0,12.0,69.0,1.0,Voted,1,0.3258882453885992,-1.0110941317296642,-0.8684841111860602,-0.3055196473792817,-0.8294271255193882,0.9229689585396538,1.0,1,Connected democratic core
2.0,2.0,2.25,5.0,1.0,1.0,15.0,41.0,2.0,Voted,1,-0.37392101954852686,-0.3884491925282636,-0.8684841111860602,-2.0006609167094913,0.0723837192946684,-0.6447544735060686,2.0,0,At-risk democratic participants
7.0,6.0,2.75,5.666666666666667,2.0,3.0,15.0,22.0,2.0,Voted,1,0.3258882453885992,0.026647433606003672,0.6688668369168803,-0.8705667371560182,0.0723837192946684,-1.7085668023942373,2.0,1,Connected democratic core
5.0,3.0,1.0,5.0,3.0,5.0,15.0,32.0,2.0,Did not vote,0,-2.123444181891342,-0.3884491925282636,2.206217785019821,0.25952744239745473,0.0723837192946684,-1.1486655766636222,2.0,2,Disengaged non-voters
3.0,2.0,1.6666666666666667,2.0,2.0,7.0,17.0,28.0,1.0,Voted,1,-1.1903651619751738,-2.2563840101324657,0.6688668369168803,1.3896216219509276,0.6735909491707062,-1.3726260669558683,1.0,0,At-risk democratic participants
3.0,0.0,2.75,6.666666666666667,2.0,5.0,20.0,77.0,1.0,Did not vote,0,0.3258882453885992,0.6492923728074044,0.6688668369168803,0.25952744239745473,1.5754017939847627,1.3708899391241458,1.0,2,Disengaged non-voters
8.0,7.0,4.25,6.333333333333333,1.0,3.0,15.0,51.0,1.0,Voted,1,2.425316040199977,0.4417440597402704,-0.8684841111860602,-0.8705667371560182,0.0723837192946684,-0.08485324777545349,1.0,1,Connected democratic core
8.0,3.0,2.5,7.0,2.0,5.0,14.0,63.0,2.0,Voted,1,-0.024016387079963866,0.8568406858745377,0.6688668369168803,0.25952744239745473,-0.22821989564335046,0.5870282231012847,2.0,1,Connected democratic core
6.0,5.0,2.5,5.0,1.0,5.0,13.0,77.0,1.0,Voted,1,-0.024016387079963866,-0.3884491925282636,-0.8684841111860602,0.25952744239745473,-0.5288235105813693,1.3708899391241458,1.0,1,Connected democratic core
2.0,4.0,2.25,6.666666666666667,2.0,0.0,17.0,69.0,1.0,Voted,1,-0.37392101954852686,0.6492923728074044,0.6688668369168803,-2.5657080064862274,0.6735909491707062,0.9229689585396538,1.0,0,At-risk democratic participants
3.0,4.0,2.25,4.0,2.0,0.0,11.0,78.0,2.0,Voted,1,-0.37392101954852686,-1.0110941317296642,0.6688668369168803,-2.5657080064862274,-1.130030740457407,1.4268800616972073,2.0,0,At-risk democratic participants
7.0,6.0,3.25,6.666666666666667,1.0,6.0,19.0,47.0,1.0,Voted,1,1.025697510325725,0.6492923728074044,-0.8684841111860602,0.8245745321741912,1.274798179046744,-0.3088137380676995,1.0,1,Connected democratic core
8.0,8.0,3.0,6.0,2.0,0.0,3.0,68.0,1.0,Voted,1,0.6757928778571621,0.23419574667313706,0.6688668369168803,-2.5657080064862274,-3.5348596599615583,0.8669788359665922,1.0,1,Connected democratic core
5.0,5.0,2.0,6.0,2.0,5.0,16.0,25.0,2.0,Voted,1,-0.7238256520170899,0.23419574667313706,0.6688668369168803,0.25952744239745473,0.37298733423268726,-1.540596434675053,2.0,0,At-risk democratic participants
6.0,5.0,2.25,5.666666666666667,1.0,5.0,9.0,15.0,2.0,Did not vote,0,-0.37392101954852686,0.026647433606003672,-0.8684841111860602,0.25952744239745473,-1.7312379703334448,-2.1004976604056678,2.0,2,Disengaged non-voters
5.0,4.0,2.0,5.333333333333333,1.0,7.0,9.0,38.0,1.0,Voted,1,-0.7238256520170899,-0.18090087946113026,-0.8684841111860602,1.3896216219509276,-1.7312379703334448,-0.8127248412252531,1.0,0,At-risk democratic participants
6.0,5.0,2.25,7.333333333333333,1.0,3.0,20.0,26.0,1.0,Voted,1,-0.37392101954852686,1.064388998941671,-0.8684841111860602,-0.8705667371560182,1.5754017939847627,-1.4846063121019912,1.0,1,Connected democratic core
5.0,1.0,1.75,5.0,2.0,5.0,13.0,67.0,1.0,Voted,1,-1.0737302844856529,-0.3884491925282636,0.6688668369168803,0.25952744239745473,-0.5288235105813693,0.8109887133935307,1.0,0,At-risk democratic participants
8.0,5.0,2.5,7.666666666666667,2.0,5.0,13.0,85.0,1.0,Voted,1,-0.024016387079963866,1.271937312008805,0.6688668369168803,0.25952744239745473,-0.5288235105813693,1.818810919708638,1.0,1,Connected democratic core
6.0,4.0,3.25,7.0,1.0,5.0,11.0,48.0,2.0,Voted,1,1.025697510325725,0.8568406858745377,-0.8684841111860602,0.25952744239745473,-1.130030740457407,-0.25282361549463805,2.0,1,Connected democratic core
3.0,8.0,1.75,2.3333333333333335,4.0,6.0,8.0,40.0,2.0,Did not vote,0,-1.0737302844856529,-2.048835697065332,3.743568733122761,0.8245745321741912,-2.0318415852714637,-0.7007445960791301,2.0,2,Disengaged non-voters
1.0,1.0,2.25,4.333333333333333,1.0,5.0,16.0,37.0,1.0,Voted,1,-0.37392101954852686,-0.8035458186625309,-0.8684841111860602,0.25952744239745473,0.37298733423268726,-0.8687149637983147,1.0,0,At-risk democratic participants
7.0,2.0,2.5,4.333333333333333,1.0,3.0,16.0,23.0,2.0,Voted,1,-0.024016387079963866,-0.8035458186625309,-0.8684841111860602,-0.8705667371560182,0.37298733423268726,-1.6525766798211758,2.0,0,At-risk democratic participants
10.0,6.0,4.0,6.333333333333333,2.0,1.0,20.0,57.0,2.0,Voted,1,2.0754114077314143,0.4417440597402704,0.6688668369168803,-2.0006609167094913,1.5754017939847627,0.2510874876629156,2.0,1,Connected democratic core
0.0,0.0,1.25,6.666666666666667,1.0,5.0,10.0,79.0,2.0,Voted,1,-1.773539549422779,0.6492923728074044,-0.8684841111860602,0.25952744239745473,-1.430634355395426,1.482870184270269,2.0,0,At-risk democratic participants
2.0,4.0,2.0,6.333333333333333,1.0,7.0,13.0,22.0,1.0,Voted,1,-0.7238256520170899,0.4417440597402704,-0.8684841111860602,1.3896216219509276,-0.5288235105813693,-1.7085668023942373,1.0,0,At-risk democratic participants
1.0,2.0,1.75,3.0,1.0,5.0,13.0,73.0,2.0,Voted,1,-1.0737302844856529,-1.6337390709310649,-0.8684841111860602,0.25952744239745473,-0.5288235105813693,1.1469294488318997,2.0,0,At-risk democratic participants
9.0,8.0,2.5,4.666666666666667,2.0,8.0,10.0,52.0,2.0,Did not vote,0,-0.024016387079963866,-0.595997505595397,0.6688668369168803,1.9546687117276642,-1.430634355395426,-0.028863125202391978,2.0,2,Disengaged non-voters
8.0,7.0,2.25,6.666666666666667,2.0,5.0,14.0,75.0,2.0,Voted,1,-0.37392101954852686,0.6492923728074044,0.6688668369168803,0.25952744239745473,-0.22821989564335046,1.2589096939780229,2.0,1,Connected democratic core
0.0,2.0,2.25,5.666666666666667,3.0,5.0,11.0,35.0,2.0,Did not vote,0,-0.37392101954852686,0.026647433606003672,2.206217785019821,0.25952744239745473,-1.130030740457407,-0.9806952089444377,2.0,2,Disengaged non-voters
7.0,5.0,3.0,7.333333333333333,1.0,5.0,15.0,50.0,2.0,Voted,1,0.6757928778571621,1.064388998941671,-0.8684841111860602,0.25952744239745473,0.0723837192946684,-0.14084337034851502,2.0,1,Connected democratic core
2.0,3.0,2.0,5.0,2.0,5.0,12.0,69.0,2.0,Voted,1,-0.7238256520170899,-0.3884491925282636,0.6688668369168803,0.25952744239745473,-0.8294271255193882,0.9229689585396538,2.0,0,At-risk democratic participants
8.0,5.0,2.5,5.333333333333333,1.0,3.0,16.0,22.0,2.0,Voted,1,-0.024016387079963866,-0.18090087946113026,-0.8684841111860602,-0.8705667371560182,0.37298733423268726,-1.7085668023942373,2.0,1,Connected democratic core
5.0,0.0,1.0,1.0,2.0,0.0,11.0,70.0,2.0,Voted,1,-2.123444181891342,-2.879028949333866,0.6688668369168803,-2.5657080064862274,-1.130030740457407,0.9789590811127152,2.0,0,At-risk democratic participants
7.0,5.0,3.25,7.333333333333333,3.0,5.0,19.0,62.0,2.0,Voted,1,1.025697510325725,1.064388998941671,2.206217785019821,0.25952744239745473,1.274798179046744,0.5310381005282232,2.0,1,Connected democratic core
8.0,5.0,3.25,5.333333333333333,1.0,2.0,17.0,25.0,1.0,Voted,1,1.025697510325725,-0.18090087946113026,-0.8684841111860602,-1.4356138269327547,0.6735909491707062,-1.540596434675053,1.0,1,Connected democratic core
9.0,6.0,2.25,7.333333333333333,2.0,3.0,16.0,84.0,1.0,Voted,1,-0.37392101954852686,1.064388998941671,0.6688668369168803,-0.8705667371560182,0.37298733423268726,1.7628207971355765,1.0,1,Connected democratic core
1.0,1.0,3.25,2.6666666666666665,1.0,0.0,18.0,57.0,1.0,Voted,1,1.025697510325725,-1.8412873839981987,-0.8684841111860602,-2.5657080064862274,0.974194564108725,0.2510874876629156,1.0,0,At-risk democratic participants
9.0,3.0,3.0,4.333333333333333,1.0,1.0,14.0,71.0,1.0,Voted,1,0.6757928778571621,-0.8035458186625309,-0.8684841111860602,-2.0006609167094913,-0.22821989564335046,1.0349492036857768,1.0,1,Connected democratic core
7.0,5.0,3.25,5.0,2.0,5.0,13.0,58.0,2.0,Voted,1,1.025697510325725,-0.3884491925282636,0.6688668369168803,0.25952744239745473,-0.5288235105813693,0.3070776102359771,2.0,1,Connected democratic core
6.0,6.0,2.0,6.333333333333333,1.0,5.0,12.0,74.0,2.0,Voted,1,-0.7238256520170899,0.4417440597402704,-0.8684841111860602,0.25952744239745473,-0.8294271255193882,1.2029195714049614,2.0,1,Connected democratic core
7.0,5.0,2.75,8.333333333333334,2.0,5.0,15.0,45.0,2.0,Voted,1,0.3258882453885992,1.6870339381430723,0.6688668369168803,0.25952744239745473,0.0723837192946684,-0.42079398321382255,2.0,1,Connected democratic core
7.0,6.0,3.25,6.0,1.0,4.0,19.0,29.0,2.0,Voted,1,1.025697510325725,0.23419574667313706,-0.8684841111860602,-0.3055196473792817,1.274798179046744,-1.3166359443828068,2.0,1,Connected democratic core
3.0,3.0,3.0,4.333333333333333,2.0,5.0,15.0,57.0,1.0,Voted,1,0.6757928778571621,-0.8035458186625309,0.6688668369168803,0.25952744239745473,0.0723837192946684,0.2510874876629156,1.0,0,At-risk democratic participants
9.0,2.0,4.0,8.0,1.0,2.0,19.0,52.0,1.0,Voted,1,2.0754114077314143,1.4794856250759383,-0.8684841111860602,-1.4356138269327547,1.274798179046744,-0.028863125202391978,1.0,1,Connected democratic core
0.0,2.0,3.25,5.0,1.0,6.0,12.0,64.0,1.0,Voted,1,1.025697510325725,-0.3884491925282636,-0.8684841111860602,0.8245745321741912,-0.8294271255193882,0.6430183456743461,1.0,0,At-risk democratic participants
5.0,3.0,1.75,3.6666666666666665,1.0,5.0,11.0,54.0,2.0,Voted,1,-1.0737302844856529,-1.2186424447967978,-0.8684841111860602,0.25952744239745473,-1.130030740457407,0.08311711994373105,2.0,0,At-risk democratic participants
7.0,4.0,2.5,6.333333333333333,1.0,8.0,13.0,76.0,1.0,Voted,1,-0.024016387079963866,0.4417440597402704,-0.8684841111860602,1.9546687117276642,-0.5288235105813693,1.3148998165510843,1.0,1,Connected democratic core
2.0,5.0,3.25,6.0,1.0,5.0,14.0,49.0,1.0,Voted,1,1.025697510325725,0.23419574667313706,-0.8684841111860602,0.25952744239745473,-0.22821989564335046,-0.1968334929215765,1.0,1,Connected democratic core
9.0,5.0,4.0,8.0,2.0,2.0,15.0,35.0,1.0,Voted,1,2.0754114077314143,1.4794856250759383,0.6688668369168803,-1.4356138269327547,0.0723837192946684,-0.9806952089444377,1.0,1,Connected democratic core
1.0,1.0,1.5,3.6666666666666665,2.0,3.0,12.0,67.0,2.0,Voted,1,-1.423634916954216,-1.2186424447967978,0.6688668369168803,-0.8705667371560182,-0.8294271255193882,0.8109887133935307,2.0,0,At-risk democratic participants
6.0,6.0,4.0,6.0,2.0,3.0,25.0,34.0,2.0,Voted,1,2.0754114077314143,0.23419574667313706,0.6688668369168803,-0.8705667371560182,3.078419868674857,-1.0366853315174993,2.0,1,Connected democratic core
5.0,4.0,2.75,3.6666666666666665,2.0,5.0,16.0,49.0,2.0,Voted,1,0.3258882453885992,-1.2186424447967978,0.6688668369168803,0.25952744239745473,0.37298733423268726,-0.1968334929215765,2.0,0,At-risk democratic participants
7.0,5.0,1.75,6.333333333333333,1.0,6.0,19.0,57.0,2.0,Voted,1,-1.0737302844856529,0.4417440597402704,-0.8684841111860602,0.8245745321741912,1.274798179046744,0.2510874876629156,2.0,1,Connected democratic core
4.0,4.0,2.0,5.666666666666667,1.0,5.0,15.0,59.0,2.0,Voted,1,-0.7238256520170899,0.026647433606003672,-0.8684841111860602,0.25952744239745473,0.0723837192946684,0.3630677328090386,2.0,0,At-risk democratic participants
8.0,5.0,3.0,5.333333333333333,2.0,4.0,13.0,19.0,1.0,Did not vote,0,0.6757928778571621,-0.18090087946113026,0.6688668369168803,-0.3055196473792817,-0.5288235105813693,-1.876537170113422,1.0,2,Disengaged non-voters
7.0,4.0,2.75,6.0,1.0,4.0,17.0,56.0,1.0,Voted,1,0.3258882453885992,0.23419574667313706,-0.8684841111860602,-0.3055196473792817,0.6735909491707062,0.19509736508985406,1.0,1,Connected democratic core
3.0,2.0,2.75,3.6666666666666665,2.0,5.0,13.0,53.0,1.0,Did not vote,0,0.3258882453885992,-1.2186424447967978,0.6688668369168803,0.25952744239745473,-0.5288235105813693,0.027126997370669537,1.0,2,Disengaged non-voters
7.0,7.0,4.0,7.666666666666667,1.0,5.0,20.0,42.0,2.0,Voted,1,2.0754114077314143,1.271937312008805,-0.8684841111860602,0.25952744239745473,1.5754017939847627,-0.5887643509330072,2.0,1,Connected democratic core
8.0,6.0,4.0,7.333333333333333,1.0,4.0,18.0,59.0,2.0,Voted,1,2.0754114077314143,1.064388998941671,-0.8684841111860602,-0.3055196473792817,0.974194564108725,0.3630677328090386,2.0,1,Connected democratic core
8.0,5.0,3.25,6.333333333333333,1.0,2.0,22.0,58.0,1.0,Voted,1,1.025697510325725,0.4417440597402704,-0.8684841111860602,-1.4356138269327547,2.1766090238608005,0.3070776102359771,1.0,1,Connected democratic core
8.0,6.0,3.0,6.333333333333333,1.0,4.0,12.0,42.0,1.0,Voted,1,0.6757928778571621,0.4417440597402704,-0.8684841111860602,-0.3055196473792817,-0.8294271255193882,-0.5887643509330072,1.0,1,Connected democratic core
4.0,4.0,2.5,5.333333333333333,1.0,3.0,20.0,76.0,1.0,Voted,1,-0.024016387079963866,-0.18090087946113026,-0.8684841111860602,-0.8705667371560182,1.5754017939847627,1.3148998165510843,1.0,1,Connected democratic core
5.0,4.0,2.0,3.3333333333333335,2.0,5.0,13.0,73.0,1.0,Voted,1,-0.7238256520170899,-1.4261907578639312,0.6688668369168803,0.25952744239745473,-0.5288235105813693,1.1469294488318997,1.0,0,At-risk democratic participants
4.0,0.0,1.75,4.0,3.0,7.0,10.0,41.0,1.0,Voted,1,-1.0737302844856529,-1.0110941317296642,2.206217785019821,1.3896216219509276,-1.430634355395426,-0.6447544735060686,1.0,0,At-risk democratic participants
3.0,6.0,3.0,2.0,2.0,5.0,13.0,73.0,1.0,Voted,1,0.6757928778571621,-2.2563840101324657,0.6688668369168803,0.25952744239745473,-0.5288235105813693,1.1469294488318997,1.0,0,At-risk democratic participants
7.0,5.0,2.25,8.0,1.0,5.0,13.0,45.0,2.0,Voted,1,-0.37392101954852686,1.4794856250759383,-0.8684841111860602,0.25952744239745473,-0.5288235105813693,-0.42079398321382255,2.0,1,Connected democratic core
2.0,3.0,3.25,5.666666666666667,1.0,3.0,15.0,39.0,2.0,Voted,1,1.025697510325725,0.026647433606003672,-0.8684841111860602,-0.8705667371560182,0.0723837192946684,-0.7567347186521917,2.0,0,At-risk democratic participants
9.0,7.0,3.25,7.666666666666667,2.0,4.0,14.0,82.0,1.0,Voted,1,1.025697510325725,1.271937312008805,0.6688668369168803,-0.3055196473792817,-0.22821989564335046,1.6508405519894533,1.0,1,Connected democratic core
0.0,1.0,2.5,3.6666666666666665,2.0,7.0,12.0,61.0,1.0,Voted,1,-0.024016387079963866,-1.2186424447967978,0.6688668369168803,1.3896216219509276,-0.8294271255193882,0.4750479779551616,1.0,0,At-risk democratic participants
5.0,4.0,1.75,4.0,1.0,6.0,19.0,80.0,2.0,Voted,1,-1.0737302844856529,-1.0110941317296642,-0.8684841111860602,0.8245745321741912,1.274798179046744,1.5388603068433304,2.0,0,At-risk democratic participants
2.0,2.0,1.5,3.6666666666666665,3.0,6.0,12.0,33.0,2.0,Did not vote,0,-1.423634916954216,-1.2186424447967978,2.206217785019821,0.8245745321741912,-0.8294271255193882,-1.0926754540905608,2.0,2,Disengaged non-voters
1.0,1.0,2.75,4.0,3.0,5.0,16.0,45.0,2.0,Voted,1,0.3258882453885992,-1.0110941317296642,2.206217785019821,0.25952744239745473,0.37298733423268726,-0.42079398321382255,2.0,0,At-risk democratic participants
7.0,7.0,2.25,7.0,1.0,2.0,17.0,22.0,2.0,Voted,1,-0.37392101954852686,0.8568406858745377,-0.8684841111860602,-1.4356138269327547,0.6735909491707062,-1.7085668023942373,2.0,1,Connected democratic core
7.0,4.0,1.5,7.333333333333333,2.0,6.0,12.0,85.0,1.0,Voted,1,-1.423634916954216,1.064388998941671,0.6688668369168803,0.8245745321741912,-0.8294271255193882,1.818810919708638,1.0,0,At-risk democratic participants
3.0,3.0,1.75,6.333333333333333,1.0,5.0,16.0,34.0,2.0,Did not vote,0,-1.0737302844856529,0.4417440597402704,-0.8684841111860602,0.25952744239745473,0.37298733423268726,-1.0366853315174993,2.0,2,Disengaged non-voters
4.0,5.0,3.0,7.0,1.0,4.0,12.0,73.0,2.0,Voted,1,0.6757928778571621,0.8568406858745377,-0.8684841111860602,-0.3055196473792817,-0.8294271255193882,1.1469294488318997,2.0,1,Connected democratic core
8.0,6.0,3.25,6.0,2.0,2.0,31.0,39.0,1.0,Voted,1,1.025697510325725,0.23419574667313706,0.6688668369168803,-1.4356138269327547,4.882041558302971,-0.7567347186521917,1.0,1,Connected democratic core
4.0,4.0,2.5,0.6666666666666666,1.0,5.0,13.0,52.0,1.0,Voted,1,-0.024016387079963866,-3.0865772624009997,-0.8684841111860602,0.25952744239745473,-0.5288235105813693,-0.028863125202391978,1.0,0,At-risk democratic participants
5.0,0.0,1.0,4.333333333333333,2.0,4.0,12.0,58.0,1.0,Voted,1,-2.123444181891342,-0.8035458186625309,0.6688668369168803,-0.3055196473792817,-0.8294271255193882,0.3070776102359771,1.0,0,At-risk democratic participants
0.0,1.0,1.25,3.3333333333333335,1.0,0.0,12.0,56.0,2.0,Voted,1,-1.773539549422779,-1.4261907578639312,-0.8684841111860602,-2.5657080064862274,-0.8294271255193882,0.19509736508985406,2.0,0,At-risk democratic participants
2.0,1.0,1.5,4.333333333333333,2.0,5.0,13.0,36.0,2.0,Voted,1,-1.423634916954216,-0.8035458186625309,0.6688668369168803,0.25952744239745473,-0.5288235105813693,-0.9247050863713762,2.0,0,At-risk democratic participants
4.0,6.0,2.5,5.666666666666667,2.0,4.0,12.0,27.0,2.0,Did not vote,0,-0.024016387079963866,0.026647433606003672,0.6688668369168803,-0.3055196473792817,-0.8294271255193882,-1.4286161895289298,2.0,2,Disengaged non-voters
6.0,5.0,2.75,3.6666666666666665,3.0,3.0,15.0,45.0,2.0,Voted,1,0.3258882453885992,-1.2186424447967978,2.206217785019821,-0.8705667371560182,0.0723837192946684,-0.42079398321382255,2.0,0,At-risk democratic participants
4.0,5.0,4.25,5.666666666666667,1.0,9.0,16.0,67.0,1.0,Voted,1,2.425316040199977,0.026647433606003672,-0.8684841111860602,2.5197158015044008,0.37298733423268726,0.8109887133935307,1.0,1,Connected democratic core
3.0,0.0,2.75,3.0,2.0,10.0,9.0,69.0,2.0,Voted,1,0.3258882453885992,-1.6337390709310649,0.6688668369168803,3.084762891281137,-1.7312379703334448,0.9229689585396538,2.0,0,At-risk democratic participants
9.0,6.0,3.75,4.0,1.0,5.0,20.0,59.0,2.0,Voted,1,1.7255067752628512,-1.0110941317296642,-0.8684841111860602,0.25952744239745473,1.5754017939847627,0.3630677328090386,2.0,1,Connected democratic core
5.0,5.0,1.75,7.0,3.0,3.0,18.0,53.0,1.0,Did not vote,0,-1.0737302844856529,0.8568406858745377,2.206217785019821,-0.8705667371560182,0.974194564108725,0.027126997370669537,1.0,2,Disengaged non-voters
7.0,5.0,2.25,5.333333333333333,1.0,3.0,18.0,34.0,1.0,Voted,1,-0.37392101954852686,-0.18090087946113026,-0.8684841111860602,-0.8705667371560182,0.974194564108725,-1.0366853315174993,1.0,1,Connected democratic core
6.0,2.0,1.5,7.333333333333333,1.0,7.0,19.0,67.0,2.0,Voted,1,-1.423634916954216,1.064388998941671,-0.8684841111860602,1.3896216219509276,1.274798179046744,0.8109887133935307,2.0,0,At-risk democratic participants
8.0,4.0,2.5,1.6666666666666667,1.0,5.0,12.0,58.0,1.0,Voted,1,-0.024016387079963866,-2.463932323199599,-0.8684841111860602,0.25952744239745473,-0.8294271255193882,0.3070776102359771,1.0,0,At-risk democratic participants
7.0,3.0,2.75,7.0,1.0,5.0,11.0,86.0,1.0,Voted,1,0.3258882453885992,0.8568406858745377,-0.8684841111860602,0.25952744239745473,-1.130030740457407,1.8748010422816994,1.0,1,Connected democratic core
0.0,0.0,1.25,1.0,2.0,5.0,13.0,40.0,2.0,Voted,1,-1.773539549422779,-2.879028949333866,0.6688668369168803,0.25952744239745473,-0.5288235105813693,-0.7007445960791301,2.0,0,At-risk democratic participants
0.0,3.0,1.0,2.6666666666666665,1.0,10.0,13.0,60.0,2.0,Voted,1,-2.123444181891342,-1.8412873839981987,-0.8684841111860602,3.084762891281137,-0.5288235105813693,0.4190578553821001,2.0,0,At-risk democratic participants
7.0,4.0,3.0,8.0,2.0,2.0,17.0,39.0,2.0,Voted,1,0.6757928778571621,1.4794856250759383,0.6688668369168803,-1.4356138269327547,0.6735909491707062,-0.7567347186521917,2.0,1,Connected democratic core
7.0,3.0,3.5,6.333333333333333,2.0,4.0,11.0,67.0,1.0,Voted,1,1.3756021427942882,0.4417440597402704,0.6688668369168803,-0.3055196473792817,-1.130030740457407,0.8109887133935307,1.0,1,Connected democratic core
3.0,0.0,1.5,4.0,2.0,5.0,11.0,68.0,1.0,Voted,1,-1.423634916954216,-1.0110941317296642,0.6688668369168803,0.25952744239745473,-1.130030740457407,0.8669788359665922,1.0,0,At-risk democratic participants
7.0,3.0,2.75,4.666666666666667,1.0,2.0,11.0,79.0,1.0,Voted,1,0.3258882453885992,-0.595997505595397,-0.8684841111860602,-1.4356138269327547,-1.130030740457407,1.482870184270269,1.0,1,Connected democratic core
6.0,4.0,2.25,4.666666666666667,3.0,2.0,12.0,20.0,1.0,Did not vote,0,-0.37392101954852686,-0.595997505595397,2.206217785019821,-1.4356138269327547,-0.8294271255193882,-1.8205470475403605,1.0,2,Disengaged non-voters
7.0,8.0,3.25,8.333333333333334,2.0,5.0,12.0,74.0,2.0,Voted,1,1.025697510325725,1.6870339381430723,0.6688668369168803,0.25952744239745473,-0.8294271255193882,1.2029195714049614,2.0,1,Connected democratic core
8.0,1.0,1.5,7.0,1.0,5.0,12.0,50.0,1.0,Voted,1,-1.423634916954216,0.8568406858745377,-0.8684841111860602,0.25952744239745473,-0.8294271255193882,-0.14084337034851502,1.0,0,At-risk democratic participants
8.0,3.0,1.75,3.6666666666666665,2.0,7.0,12.0,37.0,2.0,Voted,1,-1.0737302844856529,-1.2186424447967978,0.6688668369168803,1.3896216219509276,-0.8294271255193882,-0.8687149637983147,2.0,0,At-risk democratic participants
5.0,3.0,2.75,3.3333333333333335,1.0,3.0,13.0,23.0,1.0,Voted,1,0.3258882453885992,-1.4261907578639312,-0.8684841111860602,-0.8705667371560182,-0.5288235105813693,-1.6525766798211758,1.0,0,At-risk democratic participants
6.0,5.0,2.5,5.333333333333333,1.0,3.0,13.0,32.0,1.0,Voted,1,-0.024016387079963866,-0.18090087946113026,-0.8684841111860602,-0.8705667371560182,-0.5288235105813693,-1.1486655766636222,1.0,1,Connected democratic core
0.0,0.0,2.75,0.0,3.0,5.0,11.0,64.0,1.0,Voted,1,0.3258882453885992,-3.501673888535267,2.206217785019821,0.25952744239745473,-1.130030740457407,0.6430183456743461,1.0,0,At-risk democratic participants
6.0,4.0,2.0,4.333333333333333,1.0,2.0,13.0,46.0,2.0,Voted,1,-0.7238256520170899,-0.8035458186625309,-0.8684841111860602,-1.4356138269327547,-0.5288235105813693,-0.36480386064076104,2.0,1,Connected democratic core
5.0,5.0,2.75,8.333333333333334,2.0,3.0,14.0,29.0,1.0,Voted,1,0.3258882453885992,1.6870339381430723,0.6688668369168803,-0.8705667371560182,-0.22821989564335046,-1.3166359443828068,1.0,1,Connected democratic core
1.0,2.0,2.0,5.666666666666667,1.0,5.0,16.0,64.0,2.0,Voted,1,-0.7238256520170899,0.026647433606003672,-0.8684841111860602,0.25952744239745473,0.37298733423268726,0.6430183456743461,2.0,0,At-risk democratic participants
3.0,0.0,1.5,4.0,2.0,5.0,14.0,35.0,2.0,Voted,1,-1.423634916954216,-1.0110941317296642,0.6688668369168803,0.25952744239745473,-0.22821989564335046,-0.9806952089444377,2.0,0,At-risk democratic participants
6.0,5.0,2.75,4.666666666666667,2.0,6.0,16.0,66.0,1.0,Voted,1,0.3258882453885992,-0.595997505595397,0.6688668369168803,0.8245745321741912,0.37298733423268726,0.7549985908204692,1.0,0,At-risk democratic participants
8.0,5.0,3.0,7.333333333333333,1.0,2.0,17.0,69.0,2.0,Voted,1,0.6757928778571621,1.064388998941671,-0.8684841111860602,-1.4356138269327547,0.6735909491707062,0.9229689585396538,2.0,1,Connected democratic core
0.0,0.0,1.0,2.6666666666666665,2.0,5.0,14.0,52.0,2.0,Did not vote,0,-2.123444181891342,-1.8412873839981987,0.6688668369168803,0.25952744239745473,-0.22821989564335046,-0.028863125202391978,2.0,2,Disengaged non-voters
8.0,6.0,2.5,8.333333333333334,1.0,4.0,12.0,70.0,2.0,Voted,1,-0.024016387079963866,1.6870339381430723,-0.8684841111860602,-0.3055196473792817,-0.8294271255193882,0.9789590811127152,2.0,1,Connected democratic core
8.0,6.0,2.5,7.666666666666667,1.0,3.0,16.0,65.0,2.0,Voted,1,-0.024016387079963866,1.271937312008805,-0.8684841111860602,-0.8705667371560182,0.37298733423268726,0.6990084682474077,2.0,1,Connected democratic core
8.0,3.0,2.0,3.6666666666666665,2.0,5.0,14.0,58.0,2.0,Voted,1,-0.7238256520170899,-1.2186424447967978,0.6688668369168803,0.25952744239745473,-0.22821989564335046,0.3070776102359771,2.0,0,At-risk democratic participants
