PC1,PC2,cluster,democratic_connection_profile,Democracy satisfaction,Party trust,Political efficacy,Social trust,Income feeling,Left-right placement,Voting participation
1.661864150089765,-1.235488853344903,1,Connected Democratic Core,8.0,6.0,3.25,6.0,2.0,2.0,1
-0.8547656369888353,1.0280276824449583,0,Disappointed Democratic Participants,4.0,2.0,1.75,6.0,1.0,5.0,1
-2.0123918034407806,-1.744271224830575,2,Disengaged Non-voters,5.0,1.0,1.5,7.0,2.0,5.0,0
-2.5609829272889497,0.38205091962595816,0,Disappointed Democratic Participants,3.0,1.0,1.0,4.333333333333333,2.0,5.0,1
-1.4241889386240933,0.31345612950760604,0,Disappointed Democratic Participants,5.0,2.0,2.25,3.3333333333333335,2.0,5.0,1
1.2781095805111615,-0.43532111973774557,1,Connected Democratic Core,9.0,7.0,3.0,4.666666666666667,2.0,5.0,1
0.692027983556942,-1.7398157987923395,1,Connected Democratic Core,9.0,4.0,2.0,5.333333333333333,2.0,0.0,1
-0.6217537419007093,0.7329081757698012,0,Disappointed Democratic Participants,7.0,5.0,1.25,3.0,1.0,5.0,1
0.7588312982729027,1.443755030780554,1,Connected Democratic Core,6.0,4.0,3.5,5.666666666666667,1.0,7.0,1
-0.46365448157774947,1.3883409616113676,0,Disappointed Democratic Participants,7.0,0.0,2.5,5.666666666666667,1.0,6.0,1
0.39727210111340355,-1.2790464513484447,1,Connected Democratic Core,8.0,5.0,2.25,7.333333333333333,3.0,5.0,1
2.666464642723312,-0.014640356543036569,1,Connected Democratic Core,9.0,8.0,3.5,6.0,1.0,4.0,1
-0.9086158343268316,-0.35602375723378676,0,Disappointed Democratic Participants,2.0,3.0,2.25,6.0,2.0,3.0,1
-2.326903714446627,-1.1911636531128873,2,Disengaged Non-voters,2.0,1.0,2.25,6.666666666666667,2.0,6.0,0
0.9748372389992925,0.6345772366962239,1,Connected Democratic Core,8.0,5.0,2.75,5.0,1.0,5.0,1
0.3812702564437968,-0.9191472637864012,1,Connected Democratic Core,6.0,8.0,1.0,7.0,2.0,4.0,1
-1.5259586972445214,-2.199128089776042,2,Disengaged Non-voters,5.0,3.0,1.5,6.666666666666667,2.0,4.0,0
-1.516885387910668,-2.9732820959707866,2,Disengaged Non-voters,5.0,5.0,1.5,7.0,3.0,5.0,0
0.5835789949302527,0.8598570307013758,1,Connected Democratic Core,8.0,4.0,2.0,6.666666666666667,1.0,6.0,1
0.40081242900521635,-1.1905735799749233,1,Connected Democratic Core,9.0,4.0,1.75,5.666666666666667,2.0,2.0,1
-1.4794409020528647,-0.7184888606762696,2,Disengaged Non-voters,3.0,3.0,2.5,4.666666666666667,1.0,5.0,0
1.0703597316524598,0.6371495904846746,1,Connected Democratic Core,8.0,4.0,2.75,6.333333333333333,1.0,5.0,1
-1.293168440958549,2.0823614401780612,0,Disappointed Democratic Participants,1.0,1.0,3.25,4.666666666666667,1.0,7.0,1
1.7144060283425293,0.28426650342664006,1,Connected Democratic Core,8.0,5.0,3.25,6.333333333333333,1.0,4.0,1
0.8823745607108209,0.7103794200363729,1,Connected Democratic Core,6.0,7.0,2.0,6.666666666666667,1.0,6.0,1
0.22116466142593716,-0.06486164157515419,1,Connected Democratic Core,8.0,4.0,1.0,6.333333333333333,1.0,3.0,1
-0.9237177928441727,1.9751168785478075,0,Disappointed Democratic Participants,8.0,2.0,2.5,2.0,1.0,8.0,1
0.3724632376243941,-0.39401876213603626,1,Connected Democratic Core,6.0,4.0,2.75,6.333333333333333,2.0,4.0,1
1.2580164809980277,0.6245266142392312,1,Connected Democratic Core,7.0,5.0,3.0,6.333333333333333,1.0,5.0,1
-0.4769118368656424,0.9064972272180684,0,Disappointed Democratic Participants,9.0,3.0,2.0,2.0,1.0,5.0,1
0.05829898566132231,0.08322397087358267,0,Disappointed Democratic Participants,3.0,3.0,2.25,7.0,1.0,2.0,1
2.0815255662475973,0.18414628603578834,1,Connected Democratic Core,8.0,7.0,3.5,5.333333333333333,1.0,4.0,1
2.685816832991861,0.09584976380006421,1,Connected Democratic Core,9.0,6.0,3.75,7.333333333333333,1.0,4.0,1
2.4376632043352098,-0.08290182765563088,1,Connected Democratic Core,9.0,5.0,4.5,8.0,2.0,6.0,1
1.5965236555915554,-1.0313483780408625,1,Connected Democratic Core,7.0,7.0,3.0,6.666666666666667,2.0,3.0,1
1.036637434122516,0.03394962658182667,1,Connected Democratic Core,8.0,6.0,1.5,7.0,1.0,4.0,1
0.865129618104509,-0.8989196579063347,1,Connected Democratic Core,8.0,5.0,2.5,6.0,2.0,3.0,1
1.6702207623820027,0.10974953353818868,1,Connected Democratic Core,6.0,5.0,3.5,6.666666666666667,1.0,3.0,1
2.523197347287928,-0.5729588296284813,1,Connected Democratic Core,9.0,8.0,4.0,6.333333333333333,2.0,5.0,1
0.615645342849016,1.366611486968255,1,Connected Democratic Core,6.0,4.0,3.0,6.333333333333333,1.0,7.0,1
0.8718923833503603,0.8463061360157483,1,Connected Democratic Core,7.0,3.0,3.25,6.0,1.0,5.0,1
2.6380149309179415,-0.3000310094491516,1,Connected Democratic Core,9.0,7.0,3.25,7.0,1.0,3.0,1
-2.481195988790938,0.49549695643207253,0,Disappointed Democratic Participants,1.0,1.0,1.5,5.0,2.0,5.0,1
0.3396180615823942,1.030200523436796,1,Connected Democratic Core,3.0,3.0,3.25,7.0,1.0,5.0,1
0.8459972071506585,-0.20692526575092182,1,Connected Democratic Core,8.0,5.0,1.25,7.333333333333333,1.0,3.0,1
1.6725710815211887,0.395381467333808,1,Connected Democratic Core,10.0,6.0,2.75,5.333333333333333,1.0,5.0,1
1.6826873109497145,0.009661471888526686,1,Connected Democratic Core,10.0,3.0,3.0,6.666666666666667,1.0,3.0,1
1.6778852322060755,-1.6106460263087605,1,Connected Democratic Core,7.0,6.0,2.75,7.666666666666667,2.0,1.0,1
1.035410426531956,0.9588427363846053,1,Connected Democratic Core,6.0,5.0,3.0,6.666666666666667,1.0,6.0,1
-1.7399470376335517,1.1906862695562161,0,Disappointed Democratic Participants,3.0,0.0,2.25,3.3333333333333335,1.0,4.0,1
-1.252338862925615,-1.680469450555589,2,Disengaged Non-voters,4.0,4.0,3.0,4.333333333333333,2.0,5.0,0
1.286732511834676,0.3528774991641316,1,Connected Democratic Core,7.0,5.0,3.0,6.0,1.0,4.0,1
-0.4225147958083062,0.8129271482466676,0,Disappointed Democratic Participants,5.0,3.0,1.5,6.666666666666667,1.0,5.0,1
-0.3400299076451598,1.4441545435771672,0,Disappointed Democratic Participants,7.0,2.0,2.0,6.0,1.0,7.0,1
-1.84361136653735,-0.010938219339550569,0,Disappointed Democratic Participants,2.0,1.0,1.25,7.0,2.0,4.0,1
2.143673391896769,-0.18433189934984276,1,Connected Democratic Core,8.0,6.0,3.0,7.333333333333333,1.0,3.0,1
0.5494474882610715,-2.699458877864701,2,Disengaged Non-voters,5.0,6.0,2.5,6.333333333333333,1.0,0.0,0
0.003402222146991828,-0.12606056243495942,0,Disappointed Democratic Participants,7.0,3.0,2.25,6.666666666666667,2.0,5.0,1
-0.9596054304935235,0.04807028359497996,0,Disappointed Democratic Participants,4.0,2.0,2.75,4.333333333333333,2.0,4.0,1
0.20354472899014903,0.05398467770495634,1,Connected Democratic Core,7.0,4.0,2.25,7.0,2.0,6.0,1
-1.2080253496646258,0.1183441966836646,0,Disappointed Democratic Participants,4.0,3.0,1.75,5.333333333333333,2.0,5.0,1
1.746105536805467,0.26611525692973226,1,Connected Democratic Core,9.0,5.0,3.25,5.666666666666667,1.0,4.0,1
-2.218777805087358,-0.26327107658339016,0,Disappointed Democratic Participants,1.0,1.0,2.75,4.666666666666667,3.0,5.0,1
-0.27949149189058914,-0.38029342992416026,0,Disappointed Democratic Participants,5.0,4.0,2.0,6.333333333333333,2.0,4.0,1
-0.45464327480869016,0.11775404074166333,0,Disappointed Democratic Participants,4.0,5.0,1.75,7.0,2.0,6.0,1
0.8669674281517361,0.7606462497477816,1,Connected Democratic Core,7.0,4.0,3.0,5.666666666666667,1.0,5.0,1
1.7042084874193324,-0.11920269383805938,1,Connected Democratic Core,8.0,9.0,2.0,5.666666666666667,1.0,4.0,1
0.26117583209604883,0.8393981743205748,1,Connected Democratic Core,5.0,5.0,2.6666666666666665,4.666666666666667,1.0,5.0,1
-0.010367642232860219,0.7660296770302383,0,Disappointed Democratic Participants,4.0,4.0,3.0,4.0,1.0,4.0,1
2.1051887621575442,0.7051866358993043,1,Connected Democratic Core,8.0,7.0,3.5,6.333333333333333,1.0,6.0,1
-2.339970719869264,0.44772220451957534,0,Disappointed Democratic Participants,5.0,0.0,1.5,3.3333333333333335,2.0,5.0,1
1.4662989679192835,-1.5620236319456184,1,Connected Democratic Core,8.0,6.0,2.75,6.0,2.0,1.0,1
-1.4368596751414622,1.1590026103766073,0,Disappointed Democratic Participants,4.0,3.0,1.75,2.6666666666666665,1.0,5.0,1
-0.9706252206728034,0.3337640113772119,0,Disappointed Democratic Participants,2.0,2.0,2.75,6.333333333333333,2.0,5.0,1
-1.468502084312697,1.0172885108257368,0,Disappointed Democratic Participants,3.0,1.0,2.75,5.333333333333333,2.0,7.0,1
-1.5544655368584213,-2.016639133197544,2,Disengaged Non-voters,5.0,3.0,2.25,4.666666666666667,2.0,4.0,0
0.5326309637238742,-1.0598857331091587,1,Connected Democratic Core,7.0,6.0,1.5,7.0,2.0,3.0,1
1.1340442765394894,0.33656360754466547,1,Connected Democratic Core,7.0,5.0,2.75,6.0,1.0,4.0,1
-1.7401562288563002,1.2798464280528177,0,Disappointed Democratic Participants,3.0,0.0,1.5,5.666666666666667,1.0,5.0,1
-1.2537942421519745,-1.267186723728065,2,Disengaged Non-voters,5.0,2.0,1.5,7.0,1.0,4.0,0
-2.8962456760703876,-1.4245602767770937,2,Disengaged Non-voters,3.0,1.0,1.75,4.333333333333333,2.0,5.0,0
-0.5370660604070425,-0.017040439913876812,0,Disappointed Democratic Participants,5.0,3.0,2.0,6.666666666666667,2.0,5.0,1
-0.9008458408051183,-0.3381755856129959,0,Disappointed Democratic Participants,3.0,4.0,2.5,3.6666666666666665,2.0,3.0,1
-0.717975607354974,-0.11514886490103833,0,Disappointed Democratic Participants,2.0,4.0,2.5,5.666666666666667,2.0,4.0,1
1.5707920224219138,-0.5391032345265242,1,Connected Democratic Core,6.0,1.0,3.5,8.666666666666666,1.0,0.0,1
-0.32083171952802675,-0.6226221144597874,0,Disappointed Democratic Participants,4.0,6.0,2.25,4.0,2.0,3.0,1
1.3708112470442084,0.5841174874556401,1,Connected Democratic Core,8.0,5.0,3.0,6.0,1.0,5.0,1
-0.2670057343929996,-0.1876252135388012,0,Disappointed Democratic Participants,6.0,4.0,1.75,6.666666666666667,2.0,5.0,1
-1.4889673941271337,-1.606713747241196,2,Disengaged Non-voters,3.0,2.0,2.75,6.666666666666667,2.0,5.0,0
0.49143936739237476,-2.2838919285448527,2,Disengaged Non-voters,8.0,5.0,2.75,8.0,2.0,5.0,0
-0.3729290643951298,0.42690407792526935,0,Disappointed Democratic Participants,7.0,1.0,2.0,5.0,1.0,3.0,1
-1.586197593354533,1.9210922900991205,0,Disappointed Democratic Participants,2.0,3.0,2.5,2.6666666666666665,1.0,7.0,1
2.0097233973129054,0.23473467262624045,1,Connected Democratic Core,8.0,7.0,2.5,8.0,1.0,5.0,1
0.04808220729142148,-0.3049872409893031,1,Connected Democratic Core,6.0,4.0,2.75,5.0,2.0,4.0,1
-2.642691581961086,-1.806348725531248,2,Disengaged Non-voters,3.0,0.0,1.75,2.3333333333333335,1.0,0.0,0
-3.219993547916257,-1.367662820847788,2,Disengaged Non-voters,0.0,0.0,2.5,4.0,2.0,4.0,0
-2.1281560554298458,0.602695929694853,0,Disappointed Democratic Participants,1.0,2.0,2.5,3.0,2.0,5.0,1
-0.10002870333108943,-0.4677906710695686,0,Disappointed Democratic Participants,6.0,5.0,2.0,5.333333333333333,2.0,4.0,1
-0.8477049247192504,-1.6704646282749764,2,Disengaged Non-voters,7.0,5.0,1.5,7.333333333333333,2.0,7.0,0
-1.9927400935276725,0.6619913018863609,0,Disappointed Democratic Participants,0.0,1.0,2.75,4.666666666666667,2.0,5.0,1
-0.4140303323048181,1.5878304473600118,0,Disappointed Democratic Participants,3.0,2.0,3.5,4.666666666666667,1.0,6.0,1
0.0038504016143155423,0.8800200696019738,0,Disappointed Democratic Participants,4.0,3.0,2.25,7.333333333333333,1.0,5.0,1
-0.4033202537728357,0.30935140732937944,0,Disappointed Democratic Participants,8.0,1.0,1.5,5.333333333333333,1.0,3.0,1
0.5831742365957753,1.0955872154572226,1,Connected Democratic Core,8.0,7.0,2.25,3.6666666666666665,1.0,7.0,1
0.7273167973465706,0.11567731658626641,1,Connected Democratic Core,5.0,4.0,2.25,7.666666666666667,1.0,3.0,1
0.5409062360046138,-0.1958222754992127,1,Connected Democratic Core,5.0,5.0,2.75,7.333333333333333,2.0,5.0,1
0.793775261064756,-2.344896667836334,2,Disengaged Non-voters,7.0,7.0,2.25,6.333333333333333,1.0,2.0,0
1.9402810883960453,-0.060835240086735645,1,Connected Democratic Core,7.0,6.0,3.25,6.666666666666667,1.0,3.0,1
-0.4194745864626999,-1.5960863577803035,2,Disengaged Non-voters,8.0,3.0,3.25,5.333333333333333,2.0,6.0,0
0.42345783706417767,-0.14181454224206516,1,Connected Democratic Core,7.0,4.0,2.0,5.0,1.0,2.0,1
-1.6146665140897813,1.3429453591579843,0,Disappointed Democratic Participants,5.0,0.0,2.0,3.3333333333333335,1.0,5.0,1
-0.266658103867051,0.04452421118996487,0,Disappointed Democratic Participants,6.0,2.0,2.5,6.666666666666667,2.0,5.0,1
-0.6082354384270166,-2.5012321470982366,2,Disengaged Non-voters,4.0,4.0,2.5,7.333333333333333,2.0,3.0,0
-0.8536963061481793,-0.20291702518137392,0,Disappointed Democratic Participants,9.0,2.0,2.0,2.6666666666666665,2.0,4.0,1
-0.36173241705289466,1.0480324894384472,0,Disappointed Democratic Participants,3.0,3.0,2.5,6.0,1.0,5.0,1
-3.597596154705676,-1.4067283107754422,2,Disengaged Non-voters,3.0,1.0,1.0,3.3333333333333335,2.0,5.0,0
-1.8246639346032787,0.3352820857593972,0,Disappointed Democratic Participants,2.0,2.0,1.75,5.333333333333333,2.0,5.0,1
-1.4811970330330346,0.9137804529369794,0,Disappointed Democratic Participants,2.0,1.0,2.25,7.333333333333333,2.0,7.0,1
-1.5477840831072414,-1.060602531985442,2,Disengaged Non-voters,4.0,2.0,2.0,5.333333333333333,1.0,4.0,0
0.2881181833835845,-0.06821898244633008,1,Connected Democratic Core,5.0,5.0,3.0,5.666666666666667,2.0,5.0,1
-0.3363667318151882,0.30599406645820354,0,Disappointed Democratic Participants,5.0,2.0,3.5,4.666666666666667,2.0,5.0,1
-0.48953047736440025,0.9358801013165536,0,Disappointed Democratic Participants,5.0,3.0,2.75,6.333333333333333,2.0,8.0,1
1.8648864670341043,1.0254581453375458,1,Connected Democratic Core,9.0,7.0,3.5,5.0,1.0,7.0,1
0.9529876409336034,0.824048255729065,1,Connected Democratic Core,7.0,3.0,3.25,6.333333333333333,1.0,5.0,1
-0.47923238749982755,2.11328050588942,0,Disappointed Democratic Participants,2.0,1.0,3.25,7.666666666666667,1.0,8.0,1
1.8765965435090157,0.2397507428532735,1,Connected Democratic Core,8.0,5.0,3.25,7.0,1.0,4.0,1
1.000545580006682,-0.8396242857148267,1,Connected Democratic Core,7.0,4.0,2.75,7.666666666666667,2.0,3.0,1
-1.4115455328934263,1.1201902071533538,0,Disappointed Democratic Participants,3.0,2.0,2.25,6.333333333333333,2.0,8.0,1
-0.427678739251506,-0.3679735285548338,0,Disappointed Democratic Participants,8.0,4.0,2.0,3.3333333333333335,2.0,4.0,1
-1.3396154842306578,0.1912524693563196,0,Disappointed Democratic Participants,3.0,3.0,3.0,2.0,2.0,4.0,1
-0.7337303704400077,-0.29703145991839575,0,Disappointed Democratic Participants,3.0,3.0,2.75,4.666666666666667,2.0,3.0,1
-2.394490423408204,-0.8476579835874489,2,Disengaged Non-voters,8.0,0.0,1.5,5.333333333333333,2.0,8.0,0
-0.010206846899223845,-1.5292538224187162,1,Connected Democratic Core,4.0,3.0,1.75,8.0,2.0,0.0,1
1.1353718045545986,0.4936159684868889,1,Connected Democratic Core,6.0,7.0,2.5,6.0,1.0,5.0,1
0.20487225700525827,0.21103703864717976,1,Connected Democratic Core,6.0,6.0,2.0,7.0,2.0,7.0,1
-1.8781075174342647,2.2811480827568857,0,Disappointed Democratic Participants,0.0,0.0,3.25,4.0,1.0,7.0,1
1.343770374748618,1.2449683882017293,1,Connected Democratic Core,7.0,5.0,3.5,6.333333333333333,1.0,7.0,1
1.8413617104273572,0.8257273786993977,1,Connected Democratic Core,9.0,5.0,3.5,6.333333333333333,1.0,6.0,1
-0.5541049303743384,0.8858354209193225,0,Disappointed Democratic Participants,4.0,3.0,2.75,3.3333333333333335,1.0,4.0,1
0.442856567049305,-1.3908487023786926,1,Connected Democratic Core,7.0,3.0,3.0,4.333333333333333,2.0,0.0,1
0.6312995855095005,0.46654861124061076,1,Connected Democratic Core,8.0,4.0,1.5,7.666666666666667,1.0,5.0,1
-2.1635433194981095,-1.6926929140044191,2,Disengaged Non-voters,4.0,3.0,1.75,4.666666666666667,2.0,5.0,0
0.900893942148163,0.31037353099445514,1,Connected Democratic Core,4.0,4.0,3.25,6.666666666666667,1.0,3.0,1
1.6300609741017198,0.6100662831163461,1,Connected Democratic Core,7.0,6.0,3.5,5.666666666666667,1.0,5.0,1
-0.540315857064609,0.28650145948914607,0,Disappointed Democratic Participants,4.0,4.0,2.25,6.333333333333333,2.0,6.0,1
-1.3621795522781215,-0.3763316391033926,0,Disappointed Democratic Participants,5.0,3.0,1.75,3.0,2.0,3.0,1
-0.41233281773332425,-0.6395608496433207,0,Disappointed Democratic Participants,2.0,3.0,2.75,6.333333333333333,2.0,2.0,1
-1.603999357709542,0.1688039459242483,0,Disappointed Democratic Participants,4.0,3.0,1.5,4.333333333333333,2.0,5.0,1
0.2704219427262163,-0.08226359515346245,1,Connected Democratic Core,7.0,5.0,3.0,4.0,2.0,5.0,1
1.1010172400614429,0.19766249309934977,1,Connected Democratic Core,7.0,3.0,3.0,6.666666666666667,1.0,3.0,1
0.41840500213747656,0.6508749226965506,1,Connected Democratic Core,7.0,4.0,2.0,6.333333333333333,1.0,5.0,1
0.6734442439781382,1.3482189595818432,1,Connected Democratic Core,3.0,4.0,4.0,6.0,1.0,6.0,1
-0.6196272853085952,-0.47314450379478457,0,Disappointed Democratic Participants,6.0,3.0,2.25,4.0,2.0,3.0,1
0.6032682561496261,0.0028376413412925915,1,Connected Democratic Core,8.0,3.0,2.75,4.0,1.0,2.0,1
-0.3712346969241947,1.10886214163128,0,Disappointed Democratic Participants,3.0,3.0,2.75,5.333333333333333,1.0,5.0,1
0.706370760031636,0.405174603282157,1,Connected Democratic Core,6.0,5.0,2.5,5.666666666666667,1.0,4.0,1
-2.9805903627388113,1.4038855314699967,0,Disappointed Democratic Participants,0.0,0.0,1.25,6.666666666666667,2.0,8.0,1
-0.3891401288043109,1.1839776874207493,0,Disappointed Democratic Participants,5.0,3.0,2.0,6.0,1.0,6.0,1
-1.8779430064406397,-1.8275813443877615,2,Disengaged Non-voters,7.0,6.0,2.0,0.0,2.0,5.0,0
-2.8785546526594916,0.8567839542150459,0,Disappointed Democratic Participants,2.0,0.0,2.5,1.0,2.0,5.0,1
0.03706241711214155,-0.019293513207071164,0,Disappointed Democratic Participants,4.0,4.0,2.75,7.0,2.0,5.0,1
-0.5815004644022896,0.1310736849265564,0,Disappointed Democratic Participants,4.0,4.0,2.6666666666666665,4.666666666666667,2.0,5.0,1
-0.993246416528796,0.23405951240211287,0,Disappointed Democratic Participants,4.0,3.0,2.5,4.333333333333333,2.0,5.0,1
-0.8141554706982138,-1.0346416922298207,0,Disappointed Democratic Participants,5.0,5.0,1.75,6.0,3.0,5.0,1
-1.095230583618445,0.0779350699000735,0,Disappointed Democratic Participants,5.0,3.0,1.75,5.0,2.0,5.0,1
0.13687670647683015,0.1010727920667736,1,Connected Democratic Core,7.0,3.0,2.25,7.666666666666667,2.0,6.0,1
2.51142608828894,-0.3165861819581218,1,Connected Democratic Core,5.0,7.0,4.0,7.333333333333333,1.0,2.0,1
-0.8759972022649245,1.5818084590870425,0,Disappointed Democratic Participants,8.0,2.0,2.0,3.0,1.0,7.0,1
-0.2667394153617228,-0.7446649815200158,0,Disappointed Democratic Participants,6.0,3.0,1.5,7.333333333333333,2.0,3.0,1
0.7188565175292253,0.5978428196675161,1,Connected Democratic Core,7.0,5.0,2.25,6.0,1.0,5.0,1
-0.9867276142837855,-0.08026800836891164,0,Disappointed Democratic Participants,3.0,3.0,2.25,5.333333333333333,2.0,4.0,1
1.0953777863642176,-0.33703825722433545,1,Connected Democratic Core,10.0,5.0,3.0,5.0,2.0,5.0,1
-1.912196654420035,1.1530424160902508,0,Disappointed Democratic Participants,3.0,2.0,1.0,4.333333333333333,1.0,5.0,1
-1.8885580382854423,-1.7776178013613768,2,Disengaged Non-voters,5.0,3.0,1.75,5.0,2.0,5.0,0
-0.4275210910184284,0.24609233270555494,0,Disappointed Democratic Participants,5.0,4.0,2.25,6.0,2.0,6.0,1
-1.2431894308267362,0.2938510908078196,0,Disappointed Democratic Participants,5.0,5.0,2.75,0.0,2.0,5.0,1
0.14341972092480956,0.7357998100535083,1,Connected Democratic Core,6.0,4.0,2.0,6.0,1.0,5.0,1
-1.7623069177313582,-0.12235625812283536,0,Disappointed Democratic Participants,2.0,1.0,2.0,5.0,2.0,3.0,1
1.9843037028504031,-1.1566823921814113,1,Connected Democratic Core,9.0,7.0,3.0,6.666666666666667,2.0,3.0,1
2.0001397774301077,-0.18561060445407282,1,Connected Democratic Core,8.0,7.0,3.75,7.0,2.0,6.0,1
2.072265393204605,-1.2611183685103529,1,Connected Democratic Core,8.0,5.0,3.5,8.0,2.0,2.0,1
0.4561943423079781,-0.39492819857329386,1,Connected Democratic Core,7.0,6.0,2.0,6.333333333333333,2.0,5.0,1
1.5425505817985738,-0.8807522057902873,1,Connected Democratic Core,8.0,6.0,3.5,5.333333333333333,2.0,3.0,1
-1.684690224530693,-2.5473143871023,2,Disengaged Non-voters,6.0,2.0,2.0,4.0,2.0,2.0,0
1.1560788536249578,-0.8911221087425364,1,Connected Democratic Core,8.0,6.0,3.0,5.0,2.0,3.0,1
2.8622961439250716,-0.24514534592353607,1,Connected Democratic Core,9.0,7.0,3.75,6.666666666666667,1.0,3.0,1
1.5440165491168831,-0.4023902616226964,1,Connected Democratic Core,7.0,6.0,3.25,7.666666666666667,2.0,5.0,1
-1.7563399624787797,0.38463947903354834,0,Disappointed Democratic Participants,4.0,1.0,2.0,4.333333333333333,2.0,5.0,1
0.6124992137165571,-0.15725050359306322,1,Connected Democratic Core,5.0,5.0,3.0,7.0,2.0,5.0,1
1.8364367552287328,0.740067492431431,1,Connected Democratic Core,9.0,6.0,3.25,6.0,1.0,6.0,1
1.4900434753239018,-0.2517940893721214,1,Connected Democratic Core,8.0,5.0,3.75,6.333333333333333,2.0,5.0,1
-0.05805031393345669,0.39870220897136893,0,Disappointed Democratic Participants,7.0,1.0,2.25,5.666666666666667,1.0,3.0,1
0.07818789722479914,-0.23116534388405466,1,Connected Democratic Core,8.0,4.0,1.25,4.666666666666667,1.0,2.0,1
0.22825949434952206,0.05655638192100697,1,Connected Democratic Core,4.0,4.0,2.5,5.333333333333333,1.0,2.0,1
0.11711567464143023,-0.46288724438217144,1,Connected Democratic Core,2.0,3.0,3.0,8.333333333333334,2.0,3.0,1
-0.3683517397224542,0.28041453946447,0,Disappointed Democratic Participants,7.0,2.0,1.5,5.333333333333333,1.0,3.0,1
-0.129990950688175,0.4359952757732883,0,Disappointed Democratic Participants,7.0,2.0,3.25,5.0,2.0,6.0,1
0.9977809616543731,-0.2577358016555515,1,Connected Democratic Core,8.0,8.0,1.25,8.666666666666666,2.0,7.0,1
-0.6024828916436586,0.3622233668397559,0,Disappointed Democratic Participants,7.0,3.0,2.5,4.0,2.0,6.0,1
-2.281072690877658,0.3827859185369672,0,Disappointed Democratic Participants,4.0,0.0,1.25,5.0,2.0,5.0,1
-3.1241900934243145,-0.033271199746910465,2,Disengaged Non-voters,5.0,0.0,1.75,5.0,2.0,10.0,0
